ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,1977,55,5,0.01580,0.07609,0.92391,  69 280,5271.5,333723.2,0.90801, 1 378 328,19.90,2.60
VN,704,Country/Area,920,1977,60,5,0.02369,0.11215,0.88785,  64 008,7178.8,303023.4,0.86291, 1 044 605,16.32,2.63
VN,704,Country/Area,920,1977,65,5,0.03607,0.16597,0.83403,  56 829,9432.2,261480.6,0.79697,  741 581,13.05,2.60
VN,704,Country/Area,920,1977,70,5,0.05653,0.24856,0.75144,  47 397,11781.0,208393.3,0.69865,  480 101,10.13,2.57
VN,704,Country/Area,920,1977,75,5,0.08948,0.36577,0.63423,  35 616,13027.2,145594.7,0.56708,  271 707,7.63,2.51
VN,704,Country/Area,920,1977,80,5,0.14121,0.51613,0.48387,  22 589,11658.9,82563.8,0.41167,  126 113,5.58,2.39
VN,704,Country/Area,920,1977,85,5,0.22029,0.68501,0.31499,  10 930,7487.2,33988.8,0.24815,  43 549,3.98,2.24
VN,704,Country/Area,920,1977,90,5,0.34292,0.84011,0.15989,  3 443,2892.4,8434.5,0.12577,  9 560,2.78,1.96
VN,704,Country/Area,920,1977,95,5,0.48030,0.92556,0.07444,   550,509.5,1060.8,0.05752,  1 126,2.04,1.68
VN,704,Country/Area,920,1977,100,-1,0.63295,1.00000,0,   41,41.0,64.7,0,   65,1.58,1.58
VN,704,Country/Area,920,1978,0,1,0.05917,0.05651,0.94349,  100 000,5650.9,95507.3,0.93425, 6 021 864,60.22,0.20
VN,704,Country/Area,920,1978,1,4,0.00708,0.02791,0.97209,  94 349,2632.8,371615.2,0.97205, 5 926 357,62.81,1.80
VN,704,Country/Area,920,1978,5,5,0.00352,0.01740,0.98260,  91 716,1596.3,454068.2,0.98720, 5 554 742,60.56,2.17
VN,704,Country/Area,920,1978,10,5,0.00207,0.01031,0.98969,  90 120,929.5,448256.4,0.98807, 5 100 674,56.60,2.48
VN,704,Country/Area,920,1978,15,5,0.00301,0.01497,0.98503,  89 190,1334.9,442909.3,0.98140, 4 652 417,52.16,2.72
VN,704,Country/Area,920,1978,20,5,0.00432,0.02137,0.97863,  87 856,1877.4,434672.1,0.97797, 4 209 508,47.91,2.55
VN,704,Country/Area,920,1978,25,5,0.00451,0.02231,0.97769,  85 978,1918.5,425097.8,0.97698, 3 774 836,43.90,2.50
VN,704,Country/Area,920,1978,30,5,0.00486,0.02399,0.97601,  84 060,2016.6,415310.2,0.97479, 3 349 738,39.85,2.53
VN,704,Country/Area,920,1978,35,5,0.00543,0.02681,0.97319,  82 043,2199.8,404838.2,0.97038, 2 934 428,35.77,2.56
VN,704,Country/Area,920,1978,40,5,0.00666,0.03276,0.96724,  79 843,2615.5,392848.7,0.96375, 2 529 590,31.68,2.57
VN,704,Country/Area,920,1978,45,5,0.00829,0.04066,0.95934,  77 228,3140.1,378606.7,0.95176, 2 136 741,27.67,2.60
VN,704,Country/Area,920,1978,50,5,0.01169,0.05686,0.94314,  74 088,4212.7,360344.4,0.93468, 1 758 134,23.73,2.60
VN,704,Country/Area,920,1978,55,5,0.01552,0.07482,0.92518,  69 875,5228.2,336807.9,0.90942, 1 397 790,20.00,2.60
VN,704,Country/Area,920,1978,60,5,0.02334,0.11060,0.88940,  64 647,7150.2,306298.6,0.86462, 1 060 982,16.41,2.63
VN,704,Country/Area,920,1978,65,5,0.03561,0.16402,0.83598,  57 497,9430.6,264830.9,0.79923,  754 683,13.13,2.60
VN,704,Country/Area,920,1978,70,5,0.05585,0.24595,0.75405,  48 066,11822.0,211660.2,0.70145,  489 852,10.19,2.57
VN,704,Country/Area,920,1978,75,5,0.08855,0.36273,0.63727,  36 244,13146.9,148468.2,0.57017,  278 192,7.68,2.51
VN,704,Country/Area,920,1978,80,5,0.13995,0.51292,0.48708,  23 097,11846.9,84652.3,0.41462,  129 724,5.62,2.40
VN,704,Country/Area,920,1978,85,5,0.21870,0.68230,0.31770,  11 250,7676.1,35098.8,0.25037,  45 072,4.01,2.24
VN,704,Country/Area,920,1978,90,5,0.34100,0.83841,0.16159,  3 574,2996.6,8787.7,0.12705,  9 973,2.79,1.97
VN,704,Country/Area,920,1978,95,5,0.47842,0.92481,0.07519,   578,534.1,1116.4,0.05803,  1 185,2.05,1.68
VN,704,Country/Area,920,1978,100,-1,0.63147,1.00000,0,   43,43.4,68.8,0,   69,1.58,1.58
VN,704,Country/Area,920,1979,0,1,0.05801,0.05545,0.94455,  100 000,5544.7,95574.8,0.93555, 6 059 918,60.60,0.20
VN,704,Country/Area,920,1979,1,4,0.00687,0.02708,0.97292,  94 455,2557.8,372200.9,0.97295, 5 964 343,63.14,1.80
VN,704,Country/Area,920,1979,5,5,0.00339,0.01680,0.98320,  91 898,1543.5,455122.4,0.98765, 5 592 142,60.85,2.17
VN,704,Country/Area,920,1979,10,5,0.00201,0.00998,0.99002,  90 354,901.9,449500.0,0.98839, 5 137 019,56.85,2.48
VN,704,Country/Area,920,1979,15,5,0.00294,0.01462,0.98538,  89 452,1308.2,444281.9,0.98181, 4 687 520,52.40,2.72
VN,704,Country/Area,920,1979,20,5,0.00422,0.02089,0.97911,  88 144,1841.2,436201.9,0.97848, 4 243 238,48.14,2.55
VN,704,Country/Area,920,1979,25,5,0.00441,0.02180,0.97820,  86 303,1881.7,426814.2,0.97750, 3 807 036,44.11,2.50
VN,704,Country/Area,920,1979,30,5,0.00474,0.02345,0.97655,  84 421,1979.5,417209.4,0.97536, 3 380 221,40.04,2.53
VN,704,Country/Area,920,1979,35,5,0.00531,0.02620,0.97380,  82 442,2159.6,406930.0,0.97105, 2 963 012,35.94,2.56
VN,704,Country/Area,920,1979,40,5,0.00651,0.03203,0.96797,  80 282,2571.4,395151.2,0.96453, 2 556 082,31.84,2.57
VN,704,Country/Area,920,1979,45,5,0.00812,0.03981,0.96019,  77 711,3094.0,381136.7,0.95266, 2 160 931,27.81,2.60
VN,704,Country/Area,920,1979,50,5,0.01149,0.05590,0.94410,  74 617,4171.1,363094.6,0.93575, 1 779 794,23.85,2.61
VN,704,Country/Area,920,1979,55,5,0.01526,0.07362,0.92638,  70 445,5186.3,339765.0,0.91075, 1 416 700,20.11,2.60
VN,704,Country/Area,920,1979,60,5,0.02301,0.10912,0.89088,  65 259,7121.2,309442.4,0.86627, 1 076 935,16.50,2.63
VN,704,Country/Area,920,1979,65,5,0.03516,0.16213,0.83787,  58 138,9425.9,268059.4,0.80141,  767 492,13.20,2.60
VN,704,Country/Area,920,1979,70,5,0.05520,0.24342,0.75658,  48 712,11857.4,214826.5,0.70418,  499 433,10.25,2.58
VN,704,Country/Area,920,1979,75,5,0.08764,0.35975,0.64025,  36 855,13258.5,151275.8,0.57323,  284 606,7.72,2.51
VN,704,Country/Area,920,1979,80,5,0.13869,0.50970,0.49030,  23 596,12026.9,86716.3,0.41762,  133 331,5.65,2.40
VN,704,Country/Area,920,1979,85,5,0.21708,0.67950,0.32050,  11 569,7861.3,36214.6,0.25269,  46 614,4.03,2.25
VN,704,Country/Area,920,1979,90,5,0.33898,0.83658,0.16342,  3 708,3102.0,9151.0,0.12845,  10 400,2.80,1.97
VN,704,Country/Area,920,1979,95,5,0.47625,0.92389,0.07611,   606,559.8,1175.5,0.05866,  1 249,2.06,1.69
VN,704,Country/Area,920,1979,100,-1,0.62960,1.00000,0,   46,46.1,73.2,0,   73,1.59,1.59
VN,704,Country/Area,920,1980,0,1,0.05692,0.05444,0.94556,  100 000,5443.8,95639.6,0.93678, 6 091 922,60.92,0.20
VN,704,Country/Area,920,1980,1,4,0.00668,0.02634,0.97366,  94 556,2491.0,372750.2,0.97370, 5 996 282,63.42,1.80
VN,704,Country/Area,920,1980,5,5,0.00330,0.01634,0.98366,  92 065,1504.0,456073.0,0.98798, 5 623 532,61.08,2.17
VN,704,Country/Area,920,1980,10,5,0.00196,0.00973,0.99027,  90 561,881.5,450588.9,0.98864, 5 167 459,57.06,2.49
VN,704,Country/Area,920,1980,15,5,0.00289,0.01436,0.98564,  89 680,1287.4,445468.8,0.98214, 4 716 870,52.60,2.72
VN,704,Country/Area,920,1980,20,5,0.00414,0.02050,0.97950,  88 392,1812.3,437512.8,0.97888, 4 271 401,48.32,2.55
VN,704,Country/Area,920,1980,25,5,0.00432,0.02139,0.97861,  86 580,1852.1,428274.7,0.97792, 3 833 889,44.28,2.50
VN,704,Country/Area,920,1980,30,5,0.00466,0.02301,0.97699,  84 728,1949.8,418816.6,0.97583, 3 405 614,40.19,2.53
VN,704,Country/Area,920,1980,35,5,0.00521,0.02570,0.97430,  82 778,2127.4,408691.8,0.97159, 2 986 797,36.08,2.56
VN,704,Country/Area,920,1980,40,5,0.00639,0.03144,0.96856,  80 651,2536.0,397081.9,0.96517, 2 578 106,31.97,2.57
VN,704,Country/Area,920,1980,45,5,0.00798,0.03914,0.96086,  78 115,3057.1,383249.9,0.95338, 2 181 024,27.92,2.60
VN,704,Country/Area,920,1980,50,5,0.01132,0.05513,0.94487,  75 058,4137.9,365384.4,0.93660, 1 797 774,23.95,2.61
VN,704,Country/Area,920,1980,55,5,0.01506,0.07266,0.92734,  70 920,5152.8,342220.3,0.91183, 1 432 389,20.20,2.60
VN,704,Country/Area,920,1980,60,5,0.02275,0.10793,0.89207,  65 767,7098.1,312047.0,0.86759, 1 090 169,16.58,2.63
VN,704,Country/Area,920,1980,65,5,0.03480,0.16061,0.83939,  58 669,9422.5,270730.1,0.80318,  778 122,13.26,2.60
VN,704,Country/Area,920,1980,70,5,0.05466,0.24136,0.75864,  49 246,11886.1,217445.1,0.70641,  507 392,10.30,2.58
VN,704,Country/Area,920,1980,75,5,0.08690,0.35730,0.64270,  37 360,13348.9,153604.7,0.57574,  289 947,7.76,2.51
VN,704,Country/Area,920,1980,80,5,0.13768,0.50707,0.49293,  24 011,12175.5,88436.1,0.42006,  136 342,5.68,2.40
VN,704,Country/Area,920,1980,85,5,0.21577,0.67724,0.32276,  11 836,8015.7,37148.4,0.25454,  47 906,4.05,2.25
VN,704,Country/Area,920,1980,90,5,0.33740,0.83515,0.16485,  3 820,3190.3,9455.6,0.12955,  10 758,2.82,1.98
VN,704,Country/Area,920,1980,95,5,0.47461,0.92322,0.07678,   630,581.4,1225.0,0.05911,  1 302,2.07,1.69
VN,704,Country/Area,920,1980,100,-1,0.62838,1.00000,0,   48,48.4,77.0,0,   77,1.59,1.59
VN,704,Country/Area,920,1981,0,1,0.05576,0.05337,0.94663,  100 000,5336.8,95708.9,0.93805, 6 142 462,61.42,0.20
VN,704,Country/Area,920,1981,1,4,0.00648,0.02554,0.97446,  94 663,2417.5,373317.9,0.97478, 6 046 753,63.88,1.79
VN,704,Country/Area,920,1981,5,5,0.00311,0.01542,0.98458,  92 246,1422.8,457197.5,0.98866, 5 673 435,61.50,2.17
VN,704,Country/Area,920,1981,10,5,0.00185,0.00922,0.99078,  90 823,837.8,452014.5,0.98912, 5 216 238,57.43,2.49
VN,704,Country/Area,920,1981,15,5,0.00279,0.01385,0.98615,  89 985,1246.5,447094.4,0.98274, 4 764 223,52.94,2.73
VN,704,Country/Area,920,1981,20,5,0.00400,0.01981,0.98019,  88 739,1757.7,439377.1,0.97961, 4 317 129,48.65,2.54
VN,704,Country/Area,920,1981,25,5,0.00417,0.02065,0.97935,  86 981,1796.6,430419.5,0.97867, 3 877 752,44.58,2.50
VN,704,Country/Area,920,1981,30,5,0.00450,0.02223,0.97777,  85 184,1893.6,421237.5,0.97666, 3 447 332,40.47,2.53
VN,704,Country/Area,920,1981,35,5,0.00502,0.02481,0.97519,  83 291,2066.2,411405.5,0.97256, 3 026 095,36.33,2.56
VN,704,Country/Area,920,1981,40,5,0.00617,0.03039,0.96961,  81 224,2468.4,400117.5,0.96631, 2 614 689,32.19,2.57
VN,704,Country/Area,920,1981,45,5,0.00772,0.03791,0.96209,  78 756,2985.9,386635.8,0.95467, 2 214 572,28.12,2.61
VN,704,Country/Area,920,1981,50,5,0.01104,0.05376,0.94624,  75 770,4073.4,369111.3,0.93812, 1 827 936,24.12,2.61
VN,704,Country/Area,920,1981,55,5,0.01469,0.07095,0.92905,  71 697,5086.9,346270.2,0.91372, 1 458 824,20.35,2.60
VN,704,Country/Area,920,1981,60,5,0.02228,0.10584,0.89416,  66 610,7050.2,316395.6,0.86990, 1 112 554,16.70,2.64
VN,704,Country/Area,920,1981,65,5,0.03419,0.15798,0.84202,  59 560,9409.4,275231.8,0.80619,  796 159,13.37,2.60
VN,704,Country/Area,920,1981,70,5,0.05377,0.23788,0.76212,  50 150,11929.9,221890.1,0.71013,  520 927,10.39,2.58
VN,704,Country/Area,920,1981,75,5,0.08569,0.35328,0.64672,  38 220,13502.5,157571.6,0.57980,  299 037,7.82,2.52
VN,704,Country/Area,920,1981,80,5,0.13605,0.50285,0.49715,  24 718,12429.3,91359.3,0.42405,  141 465,5.72,2.41
VN,704,Country/Area,920,1981,85,5,0.21365,0.67353,0.32647,  12 289,8276.8,38740.5,0.25746,  50 106,4.08,2.26
VN,704,Country/Area,920,1981,90,5,0.33507,0.83303,0.16697,  4 012,3342.0,9974.0,0.13116,  11 365,2.83,1.98
VN,704,Country/Area,920,1981,95,5,0.47221,0.92220,0.07780,   670,617.7,1308.2,0.05979,  1 391,2.08,1.70
VN,704,Country/Area,920,1981,100,-1,0.62641,1.00000,0,   52,52.1,83.2,0,   83,1.60,1.60
VN,704,Country/Area,920,1982,0,1,0.05466,0.05235,0.94765,  100 000,5234.9,95775.5,0.93923, 6 199 693,62.00,0.19
VN,704,Country/Area,920,1982,1,4,0.00629,0.02480,0.97520,  94 765,2350.5,373839.4,0.97588, 6 103 917,64.41,1.78
VN,704,Country/Area,920,1982,5,5,0.00291,0.01442,0.98558,  92 415,1332.3,458288.2,0.98943, 5 730 078,62.00,2.16
VN,704,Country/Area,920,1982,10,5,0.00174,0.00866,0.99134,  91 082,788.4,453443.2,0.98966, 5 271 790,57.88,2.50
VN,704,Country/Area,920,1982,15,5,0.00267,0.01327,0.98673,  90 294,1198.2,448753.6,0.98344, 4 818 347,53.36,2.73
VN,704,Country/Area,920,1982,20,5,0.00383,0.01899,0.98101,  89 096,1692.1,441321.6,0.98047, 4 369 593,49.04,2.54
VN,704,Country/Area,920,1982,25,5,0.00400,0.01979,0.98021,  87 404,1729.6,432702.1,0.97955, 3 928 271,44.94,2.50
VN,704,Country/Area,920,1982,30,5,0.00431,0.02131,0.97869,  85 674,1825.7,423853.8,0.97764, 3 495 569,40.80,2.53
VN,704,Country/Area,920,1982,35,5,0.00481,0.02376,0.97624,  83 848,1992.0,414376.1,0.97370, 3 071 715,36.63,2.56
VN,704,Country/Area,920,1982,40,5,0.00591,0.02915,0.97085,  81 856,2386.0,403479.1,0.96765, 2 657 339,32.46,2.57
VN,704,Country/Area,920,1982,45,5,0.00742,0.03647,0.96353,  79 470,2898.2,390425.7,0.95620, 2 253 860,28.36,2.61
VN,704,Country/Area,920,1982,50,5,0.01069,0.05213,0.94787,  76 572,3992.0,373326.2,0.93992, 1 863 435,24.34,2.61
VN,704,Country/Area,920,1982,55,5,0.01426,0.06892,0.93108,  72 580,5002.2,350896.8,0.91599, 1 490 108,20.53,2.60
VN,704,Country/Area,920,1982,60,5,0.02173,0.10335,0.89665,  67 578,6983.8,321416.5,0.87267, 1 139 212,16.86,2.64
VN,704,Country/Area,920,1982,65,5,0.03345,0.15482,0.84518,  60 594,9381.0,280490.0,0.80984,  817 795,13.50,2.60
VN,704,Country/Area,920,1982,70,5,0.05268,0.23366,0.76634,  51 213,11966.5,227151.1,0.71470,  537 305,10.49,2.58
VN,704,Country/Area,920,1982,75,5,0.08420,0.34832,0.65168,  39 246,13670.3,162345.1,0.58479,  310 154,7.90,2.52
VN,704,Country/Area,920,1982,80,5,0.13406,0.49763,0.50237,  25 576,12727.6,94938.0,0.42902,  147 809,5.78,2.41
VN,704,Country/Area,920,1982,85,5,0.21100,0.66887,0.33113,  12 849,8594.0,40730.1,0.26109,  52 871,4.11,2.26
VN,704,Country/Area,920,1982,90,5,0.33226,0.83046,0.16954,  4 255,3533.3,10634.0,0.13312,  12 141,2.85,1.99
VN,704,Country/Area,920,1982,95,5,0.46926,0.92093,0.07907,   721,664.3,1415.6,0.06065,  1 507,2.09,1.70
VN,704,Country/Area,920,1982,100,-1,0.62402,1.00000,0,   57,57.0,91.4,0,   91,1.60,1.60
VN,704,Country/Area,920,1983,0,1,0.05360,0.05137,0.94863,  100 000,5136.6,95840.3,0.94036, 6 246 634,62.47,0.19
VN,704,Country/Area,920,1983,1,4,0.00612,0.02416,0.97584,  94 863,2291.7,374339.8,0.97676, 6 150 794,64.84,1.77
VN,704,Country/Area,920,1983,5,5,0.00276,0.01369,0.98631,  92 572,1267.3,459252.9,0.98997, 5 776 454,62.40,2.15
VN,704,Country/Area,920,1983,10,5,0.00166,0.00825,0.99175,  91 304,752.9,454647.4,0.99006, 5 317 201,58.24,2.51
VN,704,Country/Area,920,1983,15,5,0.00258,0.01282,0.98718,  90 552,1161.3,450129.0,0.98398, 4 862 553,53.70,2.74
VN,704,Country/Area,920,1983,20,5,0.00370,0.01835,0.98165,  89 390,1640.3,442919.7,0.98114, 4 412 424,49.36,2.54
VN,704,Country/Area,920,1983,25,5,0.00386,0.01910,0.98090,  87 750,1676.4,434568.2,0.98025, 3 969 505,45.24,2.51
VN,704,Country/Area,920,1983,30,5,0.00416,0.02058,0.97942,  86 074,1771.7,425985.3,0.97841, 3 534 937,41.07,2.53
VN,704,Country/Area,920,1983,35,5,0.00464,0.02293,0.97707,  84 302,1933.0,416789.4,0.97460, 3 108 951,36.88,2.56
VN,704,Country/Area,920,1983,40,5,0.00571,0.02817,0.97183,  82 369,2320.3,406203.8,0.96871, 2 692 162,32.68,2.57
VN,704,Country/Area,920,1983,45,5,0.00719,0.03533,0.96467,  80 049,2827.9,393493.1,0.95742, 2 285 958,28.56,2.61
VN,704,Country/Area,920,1983,50,5,0.01042,0.05084,0.94916,  77 221,3926.0,376736.3,0.94135, 1 892 465,24.51,2.61
VN,704,Country/Area,920,1983,55,5,0.01391,0.06730,0.93270,  73 295,4933.0,354641.9,0.91779, 1 515 729,20.68,2.60
VN,704,Country/Area,920,1983,60,5,0.02129,0.10135,0.89865,  68 362,6928.4,325486.4,0.87489, 1 161 087,16.98,2.64
VN,704,Country/Area,920,1983,65,5,0.03285,0.15228,0.84772,  61 433,9355.0,284763.9,0.81277,  835 600,13.60,2.61
VN,704,Country/Area,920,1983,70,5,0.05181,0.23025,0.76975,  52 078,11991.3,231447.2,0.71841,  550 837,10.58,2.59
VN,704,Country/Area,920,1983,75,5,0.08300,0.34428,0.65572,  40 087,13801.1,166273.1,0.58886,  319 389,7.97,2.52
VN,704,Country/Area,920,1983,80,5,0.13246,0.49338,0.50662,  26 286,12969.1,97911.8,0.43307,  153 116,5.83,2.42
VN,704,Country/Area,920,1983,85,5,0.20887,0.66507,0.33493,  13 317,8856.6,42402.9,0.26402,  55 204,4.15,2.27
VN,704,Country/Area,920,1983,90,5,0.33005,0.82841,0.17159,  4 460,3694.9,11195.2,0.13468,  12 801,2.87,1.99
VN,704,Country/Area,920,1983,95,5,0.46697,0.91993,0.08007,   765,704.1,1507.8,0.06131,  1 606,2.10,1.71
VN,704,Country/Area,920,1983,100,-1,0.62232,1.00000,0,   61,61.3,98.5,0,   98,1.61,1.61
VN,704,Country/Area,920,1984,0,1,0.05244,0.05029,0.94971,  100 000,5029.4,95911.6,0.94165, 6 294 199,62.94,0.19
VN,704,Country/Area,920,1984,1,4,0.00592,0.02336,0.97664,  94 971,2218.8,374911.8,0.97775, 6 198 287,65.27,1.76
VN,704,Country/Area,920,1984,5,5,0.00260,0.01290,0.98710,  92 752,1196.8,460347.0,0.99056, 5 823 376,62.78,2.15
VN,704,Country/Area,920,1984,10,5,0.00157,0.00781,0.99219,  91 555,714.9,456000.9,0.99048, 5 363 029,58.58,2.52
VN,704,Country/Area,920,1984,15,5,0.00249,0.01238,0.98762,  90 840,1125.0,451658.5,0.98450, 4 907 028,54.02,2.74
VN,704,Country/Area,920,1984,20,5,0.00358,0.01775,0.98225,  89 715,1592.4,444659.6,0.98177, 4 455 369,49.66,2.54
VN,704,Country/Area,920,1984,25,5,0.00373,0.01847,0.98153,  88 123,1627.7,436554.1,0.98090, 4 010 710,45.51,2.51
VN,704,Country/Area,920,1984,30,5,0.00402,0.01991,0.98009,  86 495,1722.1,428214.3,0.97913, 3 574 156,41.32,2.53
VN,704,Country/Area,920,1984,35,5,0.00448,0.02216,0.97784,  84 773,1878.6,419277.6,0.97544, 3 145 941,37.11,2.56
VN,704,Country/Area,920,1984,40,5,0.00552,0.02726,0.97274,  82 894,2259.5,408979.7,0.96970, 2 726 664,32.89,2.57
VN,704,Country/Area,920,1984,45,5,0.00697,0.03426,0.96574,  80 635,2762.8,396586.0,0.95855, 2 317 684,28.74,2.62
VN,704,Country/Area,920,1984,50,5,0.01017,0.04963,0.95037,  77 872,3864.6,380147.0,0.94270, 1 921 098,24.67,2.62
VN,704,Country/Area,920,1984,55,5,0.01359,0.06578,0.93422,  74 007,4868.6,358364.2,0.91948, 1 540 951,20.82,2.60
VN,704,Country/Area,920,1984,60,5,0.02087,0.09947,0.90053,  69 139,6877.2,329510.4,0.87698, 1 182 587,17.10,2.65
VN,704,Country/Area,920,1984,65,5,0.03229,0.14989,0.85011,  62 262,9332.3,288973.2,0.81552,  853 076,13.70,2.61
VN,704,Country/Area,920,1984,70,5,0.05100,0.22707,0.77293,  52 929,12018.4,235663.9,0.72185,  564 103,10.66,2.59
VN,704,Country/Area,920,1984,75,5,0.08189,0.34053,0.65947,  40 911,13931.4,170115.1,0.59266,  328 439,8.03,2.53
VN,704,Country/Area,920,1984,80,5,0.13097,0.48941,0.51059,  26 979,13203.9,100819.8,0.43687,  158 324,5.87,2.42
VN,704,Country/Area,920,1984,85,5,0.20689,0.66149,0.33851,  13 775,9112.3,44045.1,0.26683,  57 505,4.17,2.27
VN,704,Country/Area,920,1984,90,5,0.32789,0.82637,0.17363,  4 663,3853.5,11752.5,0.13624,  13 459,2.89,2.00
VN,704,Country/Area,920,1984,95,5,0.46466,0.91891,0.08109,   810,744.0,1601.2,0.06200,  1 707,2.11,1.71
VN,704,Country/Area,920,1984,100,-1,0.62042,1.00000,0,   66,65.7,105.8,0,   106,1.61,1.61
VN,704,Country/Area,920,1985,0,1,0.05131,0.04925,0.95075,  100 000,4924.9,95981.7,0.94293, 6 314 518,63.15,0.18
VN,704,Country/Area,920,1985,1,4,0.00574,0.02267,0.97733,  95 075,2155.6,375484.0,0.97828, 6 218 536,65.41,1.77
VN,704,Country/Area,920,1985,5,5,0.00257,0.01274,0.98726,  92 919,1184.0,461227.6,0.99065, 5 843 052,62.88,2.15
VN,704,Country/Area,920,1985,10,5,0.00155,0.00773,0.99227,  91 735,709.5,456916.4,0.99056, 5 381 825,58.67,2.52
VN,704,Country/Area,920,1985,15,5,0.00247,0.01229,0.98771,  91 026,1118.3,452603.7,0.98463, 4 924 908,54.10,2.74
VN,704,Country/Area,920,1985,20,5,0.00355,0.01759,0.98241,  89 908,1581.9,445647.3,0.98194, 4 472 305,49.74,2.54
VN,704,Country/Area,920,1985,25,5,0.00369,0.01830,0.98170,  88 326,1616.7,437597.6,0.98107, 4 026 657,45.59,2.51
VN,704,Country/Area,920,1985,30,5,0.00399,0.01973,0.98027,  86 709,1710.9,429312.3,0.97932, 3 589 060,41.39,2.53
VN,704,Country/Area,920,1985,35,5,0.00444,0.02196,0.97804,  84 998,1866.4,420433.8,0.97566, 3 159 747,37.17,2.56
VN,704,Country/Area,920,1985,40,5,0.00548,0.02702,0.97298,  83 132,2246.2,410199.7,0.96995, 2 739 314,32.95,2.57
VN,704,Country/Area,920,1985,45,5,0.00691,0.03399,0.96601,  80 885,2748.9,397874.9,0.95885, 2 329 114,28.80,2.62
VN,704,Country/Area,920,1985,50,5,0.01010,0.04931,0.95069,  78 137,3852.6,381501.3,0.94306, 1 931 239,24.72,2.62
VN,704,Country/Area,920,1985,55,5,0.01350,0.06538,0.93462,  74 284,4856.8,359777.2,0.91994, 1 549 738,20.86,2.60
VN,704,Country/Area,920,1985,60,5,0.02076,0.09896,0.90104,  69 427,6870.2,330973.9,0.87756, 1 189 960,17.14,2.65
VN,704,Country/Area,920,1985,65,5,0.03214,0.14922,0.85078,  62 557,9334.6,290448.5,0.81631,  858 986,13.73,2.61
VN,704,Country/Area,920,1985,70,5,0.05076,0.22614,0.77386,  53 222,12035.6,237095.6,0.72288,  568 538,10.68,2.59
VN,704,Country/Area,920,1985,75,5,0.08156,0.33938,0.66062,  41 187,13978.0,171391.8,0.59386,  331 442,8.05,2.53
VN,704,Country/Area,920,1985,80,5,0.13049,0.48814,0.51186,  27 209,13281.6,101782.1,0.43806,  160 051,5.88,2.42
VN,704,Country/Area,920,1985,85,5,0.20627,0.66035,0.33965,  13 927,9196.8,44586.8,0.26779,  58 269,4.18,2.28
VN,704,Country/Area,920,1985,90,5,0.32709,0.82561,0.17439,  4 730,3905.4,11939.8,0.13682,  13 682,2.89,2.00
VN,704,Country/Area,920,1985,95,5,0.46384,0.91852,0.08148,   825,757.7,1633.6,0.06226,  1 742,2.11,1.71
VN,704,Country/Area,920,1985,100,-1,0.61966,1.00000,0,   67,67.2,108.5,0,   108,1.61,1.61
VN,704,Country/Area,920,1986,0,1,0.05003,0.04806,0.95194,  100 000,4805.6,96062.6,0.94440, 6 345 002,63.45,0.18
VN,704,Country/Area,920,1986,1,4,0.00553,0.02183,0.97817,  95 194,2078.5,376138.5,0.97906, 6 248 940,65.64,1.77
VN,704,Country/Area,920,1986,5,5,0.00248,0.01233,0.98767,  93 116,1148.0,462313.4,0.99094, 5 872 801,63.07,2.16
VN,704,Country/Area,920,1986,10,5,0.00151,0.00752,0.99248,  91 968,691.7,458125.5,0.99076, 5 410 488,58.83,2.52
VN,704,Country/Area,920,1986,15,5,0.00243,0.01208,0.98792,  91 276,1102.2,453894.4,0.98488, 4 952 362,54.26,2.74
VN,704,Country/Area,920,1986,20,5,0.00349,0.01731,0.98269,  90 174,1561.0,447029.4,0.98223, 4 498 468,49.89,2.54
VN,704,Country/Area,920,1986,25,5,0.00363,0.01800,0.98200,  88 613,1595.4,439087.7,0.98137, 4 051 438,45.72,2.51
VN,704,Country/Area,920,1986,30,5,0.00392,0.01941,0.98059,  87 018,1689.3,430908.2,0.97966, 3 612 351,41.51,2.53
VN,704,Country/Area,920,1986,35,5,0.00436,0.02159,0.97841,  85 328,1842.6,422143.3,0.97605, 3 181 443,37.28,2.56
VN,704,Country/Area,920,1986,40,5,0.00539,0.02659,0.97341,  83 486,2219.7,412035.0,0.97042, 2 759 299,33.05,2.57
VN,704,Country/Area,920,1986,45,5,0.00681,0.03348,0.96652,  81 266,2721.1,399847.4,0.95938, 2 347 264,28.88,2.62
VN,704,Country/Area,920,1986,50,5,0.00998,0.04874,0.95126,  78 545,3827.9,383606.0,0.94369, 1 947 417,24.79,2.62
VN,704,Country/Area,920,1986,55,5,0.01335,0.06467,0.93533,  74 717,4831.9,362004.4,0.92074, 1 563 811,20.93,2.60
VN,704,Country/Area,920,1986,60,5,0.02056,0.09807,0.90193,  69 885,6853.7,333311.3,0.87854, 1 201 807,17.20,2.65
VN,704,Country/Area,920,1986,65,5,0.03188,0.14810,0.85190,  63 031,9334.7,292827.1,0.81760,  868 495,13.78,2.61
